,date,name,scaled,week,year,scaled_day_0,scaled_day_1,scaled_day_2,scaled_day_3,scaled_day_4,scaled_day_5,scaled_day_6,scaled_day_7,scaled_day_8,scaled_day_9,scaled_day_10,scaled_day_11,scaled_day_12,scaled_day_13
3437,2016-07-26,yelp,82.56,30,2016,82.56,79.67999999999998,81.6,91.14,92.12,85.26,87.22,87.22,85.26,86.24,94.05,93.06,87.12,92.07
3443,2016-07-27,yelp,84.47999999999998,30,2016,84.47999999999998,82.56,79.67999999999998,81.6,91.14,92.12,85.26,87.22,87.22,85.26,86.24,94.05,93.06,87.12
3449,2016-07-28,yelp,85.44,30,2016,85.44,84.47999999999998,82.56,79.67999999999998,81.6,91.14,92.12,85.26,87.22,87.22,85.26,86.24,94.05,93.06
3455,2016-07-29,yelp,91.2,30,2016,91.2,85.44,84.47999999999998,82.56,79.67999999999998,81.6,91.14,92.12,85.26,87.22,87.22,85.26,86.24,94.05
3461,2016-07-30,yelp,96.0,30,2016,96.0,91.2,85.44,84.47999999999998,82.56,79.67999999999998,81.6,91.14,92.12,85.26,87.22,87.22,85.26,86.24
3467,2016-07-31,yelp,82.72,30,2016,82.72,96.0,91.2,85.44,84.47999999999998,82.56,79.67999999999998,81.6,91.14,92.12,85.26,87.22,87.22,85.26
3473,2016-08-01,yelp,91.18,31,2016,91.18,82.72,96.0,91.2,85.44,84.47999999999998,82.56,79.67999999999998,81.6,91.14,92.12,85.26,87.22,87.22
3479,2016-08-02,yelp,93.06,31,2016,93.06,91.18,82.72,96.0,91.2,85.44,84.47999999999998,82.56,79.67999999999998,81.6,91.14,92.12,85.26,87.22
3485,2016-08-03,yelp,90.24,31,2016,90.24,93.06,91.18,82.72,96.0,91.2,85.44,84.47999999999998,82.56,79.67999999999998,81.6,91.14,92.12,85.26
3491,2016-08-04,yelp,89.3,31,2016,89.3,90.24,93.06,91.18,82.72,96.0,91.2,85.44,84.47999999999998,82.56,79.67999999999998,81.6,91.14,92.12
3497,2016-08-05,yelp,93.06,31,2016,93.06,89.3,90.24,93.06,91.18,82.72,96.0,91.2,85.44,84.47999999999998,82.56,79.67999999999998,81.6,91.14
3503,2016-08-06,yelp,85.53999999999998,31,2016,85.53999999999998,93.06,89.3,90.24,93.06,91.18,82.72,96.0,91.2,85.44,84.47999999999998,82.56,79.67999999999998,81.6
3509,2016-08-07,yelp,76.5,31,2016,76.5,85.53999999999998,93.06,89.3,90.24,93.06,91.18,82.72,96.0,91.2,85.44,84.47999999999998,82.56,79.67999999999998
3515,2016-08-08,yelp,80.10000000000002,32,2016,80.10000000000002,76.5,85.53999999999998,93.06,89.3,90.24,93.06,91.18,82.72,96.0,91.2,85.44,84.47999999999998,82.56
3521,2016-08-09,yelp,84.60000000000002,32,2016,84.60000000000002,80.10000000000002,76.5,85.53999999999998,93.06,89.3,90.24,93.06,91.18,82.72,96.0,91.2,85.44,84.47999999999998
3527,2016-08-10,yelp,83.7,32,2016,83.7,84.60000000000002,80.10000000000002,76.5,85.53999999999998,93.06,89.3,90.24,93.06,91.18,82.72,96.0,91.2,85.44
3533,2016-08-11,yelp,83.7,32,2016,83.7,83.7,84.60000000000002,80.10000000000002,76.5,85.53999999999998,93.06,89.3,90.24,93.06,91.18,82.72,96.0,91.2
3539,2016-08-12,yelp,90.0,32,2016,90.0,83.7,83.7,84.60000000000002,80.10000000000002,76.5,85.53999999999998,93.06,89.3,90.24,93.06,91.18,82.72,96.0
3545,2016-08-13,yelp,80.10000000000002,32,2016,80.10000000000002,90.0,83.7,83.7,84.60000000000002,80.10000000000002,76.5,85.53999999999998,93.06,89.3,90.24,93.06,91.18,82.72
3551,2016-08-14,yelp,72.24,32,2016,72.24,80.10000000000002,90.0,83.7,83.7,84.60000000000002,80.10000000000002,76.5,85.53999999999998,93.06,89.3,90.24,93.06,91.18
3557,2016-08-15,yelp,72.24,33,2016,72.24,72.24,80.10000000000002,90.0,83.7,83.7,84.60000000000002,80.10000000000002,76.5,85.53999999999998,93.06,89.3,90.24,93.06
3563,2016-08-16,yelp,75.67999999999998,33,2016,75.67999999999998,72.24,72.24,80.10000000000002,90.0,83.7,83.7,84.60000000000002,80.10000000000002,76.5,85.53999999999998,93.06,89.3,90.24
3569,2016-08-17,yelp,75.67999999999998,33,2016,75.67999999999998,75.67999999999998,72.24,72.24,80.10000000000002,90.0,83.7,83.7,84.60000000000002,80.10000000000002,76.5,85.53999999999998,93.06,89.3
3575,2016-08-18,yelp,76.53999999999998,33,2016,76.53999999999998,75.67999999999998,75.67999999999998,72.24,72.24,80.10000000000002,90.0,83.7,83.7,84.60000000000002,80.10000000000002,76.5,85.53999999999998,93.06
3581,2016-08-19,yelp,77.4,33,2016,77.4,76.53999999999998,75.67999999999998,75.67999999999998,72.24,72.24,80.10000000000002,90.0,83.7,83.7,84.60000000000002,80.10000000000002,76.5,85.53999999999998
3587,2016-08-20,yelp,77.4,33,2016,77.4,77.4,76.53999999999998,75.67999999999998,75.67999999999998,72.24,72.24,80.10000000000002,90.0,83.7,83.7,84.60000000000002,80.10000000000002,76.5
3593,2016-08-21,yelp,69.7,33,2016,69.7,77.4,77.4,76.53999999999998,75.67999999999998,75.67999999999998,72.24,72.24,80.10000000000002,90.0,83.7,83.7,84.60000000000002,80.10000000000002
3599,2016-08-22,yelp,73.1,34,2016,73.1,69.7,77.4,77.4,76.53999999999998,75.67999999999998,75.67999999999998,72.24,72.24,80.10000000000002,90.0,83.7,83.7,84.60000000000002
3605,2016-08-23,yelp,76.5,34,2016,76.5,73.1,69.7,77.4,77.4,76.53999999999998,75.67999999999998,75.67999999999998,72.24,72.24,80.10000000000002,90.0,83.7,83.7
3611,2016-08-24,yelp,73.95,34,2016,73.95,76.5,73.1,69.7,77.4,77.4,76.53999999999998,75.67999999999998,75.67999999999998,72.24,72.24,80.10000000000002,90.0,83.7
3617,2016-08-25,yelp,73.95,34,2016,73.95,73.95,76.5,73.1,69.7,77.4,77.4,76.53999999999998,75.67999999999998,75.67999999999998,72.24,72.24,80.10000000000002,90.0
3623,2016-08-26,yelp,71.39999999999998,34,2016,71.39999999999998,73.95,73.95,76.5,73.1,69.7,77.4,77.4,76.53999999999998,75.67999999999998,75.67999999999998,72.24,72.24,80.10000000000002
3629,2016-08-27,yelp,80.75,34,2016,80.75,71.39999999999998,73.95,73.95,76.5,73.1,69.7,77.4,77.4,76.53999999999998,75.67999999999998,75.67999999999998,72.24,72.24
3635,2016-08-28,yelp,71.38,34,2016,71.38,80.75,71.39999999999998,73.95,73.95,76.5,73.1,69.7,77.4,77.4,76.53999999999998,75.67999999999998,75.67999999999998,72.24
3641,2016-08-29,yelp,67.22999999999999,35,2016,67.22999999999999,71.38,80.75,71.39999999999998,73.95,73.95,76.5,73.1,69.7,77.4,77.4,76.53999999999998,75.67999999999998,75.67999999999998
3647,2016-08-30,yelp,68.06,35,2016,68.06,67.22999999999999,71.38,80.75,71.39999999999998,73.95,73.95,76.5,73.1,69.7,77.4,77.4,76.53999999999998,75.67999999999998
3653,2016-08-31,yelp,68.89,35,2016,68.89,68.06,67.22999999999999,71.38,80.75,71.39999999999998,73.95,73.95,76.5,73.1,69.7,77.4,77.4,76.53999999999998
3659,2016-09-01,yelp,73.03999999999998,35,2016,73.03999999999998,68.89,68.06,67.22999999999999,71.38,80.75,71.39999999999998,73.95,73.95,76.5,73.1,69.7,77.4,77.4
3665,2016-09-02,yelp,81.33999999999997,35,2016,81.33999999999997,73.03999999999998,68.89,68.06,67.22999999999999,71.38,80.75,71.39999999999998,73.95,73.95,76.5,73.1,69.7,77.4
3671,2016-09-03,yelp,80.50999999999998,35,2016,80.50999999999998,81.33999999999997,73.03999999999998,68.89,68.06,67.22999999999999,71.38,80.75,71.39999999999998,73.95,73.95,76.5,73.1,69.7
3677,2016-09-04,yelp,79.2,35,2016,79.2,80.50999999999998,81.33999999999997,73.03999999999998,68.89,68.06,67.22999999999999,71.38,80.75,71.39999999999998,73.95,73.95,76.5,73.1
3683,2016-09-05,yelp,68.0,36,2016,68.0,79.2,80.50999999999998,81.33999999999997,73.03999999999998,68.89,68.06,67.22999999999999,71.38,80.75,71.39999999999998,73.95,73.95,76.5
3689,2016-09-06,yelp,67.2,36,2016,67.2,68.0,79.2,80.50999999999998,81.33999999999997,73.03999999999998,68.89,68.06,67.22999999999999,71.38,80.75,71.39999999999998,73.95,73.95
3695,2016-09-07,yelp,69.60000000000001,36,2016,69.60000000000001,67.2,68.0,79.2,80.50999999999998,81.33999999999997,73.03999999999998,68.89,68.06,67.22999999999999,71.38,80.75,71.39999999999998,73.95
3701,2016-09-08,yelp,70.4,36,2016,70.4,69.60000000000001,67.2,68.0,79.2,80.50999999999998,81.33999999999997,73.03999999999998,68.89,68.06,67.22999999999999,71.38,80.75,71.39999999999998
3707,2016-09-09,yelp,77.60000000000002,36,2016,77.60000000000002,70.4,69.60000000000001,67.2,68.0,79.2,80.50999999999998,81.33999999999997,73.03999999999998,68.89,68.06,67.22999999999999,71.38,80.75
3713,2016-09-10,yelp,73.60000000000002,36,2016,73.60000000000002,77.60000000000002,70.4,69.60000000000001,67.2,68.0,79.2,80.50999999999998,81.33999999999997,73.03999999999998,68.89,68.06,67.22999999999999,71.38
3719,2016-09-11,yelp,67.2,36,2016,67.2,73.60000000000002,77.60000000000002,70.4,69.60000000000001,67.2,68.0,79.2,80.50999999999998,81.33999999999997,73.03999999999998,68.89,68.06,67.22999999999999
3725,2016-09-12,yelp,69.60000000000001,37,2016,69.60000000000001,67.2,73.60000000000002,77.60000000000002,70.4,69.60000000000001,67.2,68.0,79.2,80.50999999999998,81.33999999999997,73.03999999999998,68.89,68.06
3731,2016-09-13,yelp,72.0,37,2016,72.0,69.60000000000001,67.2,73.60000000000002,77.60000000000002,70.4,69.60000000000001,67.2,68.0,79.2,80.50999999999998,81.33999999999997,73.03999999999998,68.89
3737,2016-09-14,yelp,71.2,37,2016,71.2,72.0,69.60000000000001,67.2,73.60000000000002,77.60000000000002,70.4,69.60000000000001,67.2,68.0,79.2,80.50999999999998,81.33999999999997,73.03999999999998
3743,2016-09-15,yelp,76.80000000000003,37,2016,76.80000000000003,71.2,72.0,69.60000000000001,67.2,73.60000000000002,77.60000000000002,70.4,69.60000000000001,67.2,68.0,79.2,80.50999999999998,81.33999999999997
3749,2016-09-16,yelp,79.2,37,2016,79.2,76.80000000000003,71.2,72.0,69.60000000000001,67.2,73.60000000000002,77.60000000000002,70.4,69.60000000000001,67.2,68.0,79.2,80.50999999999998
3755,2016-09-17,yelp,80.0,37,2016,80.0,79.2,76.80000000000003,71.2,72.0,69.60000000000001,67.2,73.60000000000002,77.60000000000002,70.4,69.60000000000001,67.2,68.0,79.2
3761,2016-09-18,yelp,68.85000000000001,37,2016,68.85000000000001,80.0,79.2,76.80000000000003,71.2,72.0,69.60000000000001,67.2,73.60000000000002,77.60000000000002,70.4,69.60000000000001,67.2,68.0
3767,2016-09-19,yelp,70.47,38,2016,70.47,68.85000000000001,80.0,79.2,76.80000000000003,71.2,72.0,69.60000000000001,67.2,73.60000000000002,77.60000000000002,70.4,69.60000000000001,67.2
3773,2016-09-20,yelp,76.14,38,2016,76.14,70.47,68.85000000000001,80.0,79.2,76.80000000000003,71.2,72.0,69.60000000000001,67.2,73.60000000000002,77.60000000000002,70.4,69.60000000000001
3779,2016-09-21,yelp,71.28,38,2016,71.28,76.14,70.47,68.85000000000001,80.0,79.2,76.80000000000003,71.2,72.0,69.60000000000001,67.2,73.60000000000002,77.60000000000002,70.4
3785,2016-09-22,yelp,72.09,38,2016,72.09,71.28,76.14,70.47,68.85000000000001,80.0,79.2,76.80000000000003,71.2,72.0,69.60000000000001,67.2,73.60000000000002,77.60000000000002
3791,2016-09-23,yelp,77.76,38,2016,77.76,72.09,71.28,76.14,70.47,68.85000000000001,80.0,79.2,76.80000000000003,71.2,72.0,69.60000000000001,67.2,73.60000000000002
3797,2016-09-24,yelp,79.38000000000002,38,2016,79.38000000000002,77.76,72.09,71.28,76.14,70.47,68.85000000000001,80.0,79.2,76.80000000000003,71.2,72.0,69.60000000000001,67.2
3803,2016-09-25,yelp,72.0,38,2016,72.0,79.38000000000002,77.76,72.09,71.28,76.14,70.47,68.85000000000001,80.0,79.2,76.80000000000003,71.2,72.0,69.60000000000001
3809,2016-09-26,yelp,71.2,39,2016,71.2,72.0,79.38000000000002,77.76,72.09,71.28,76.14,70.47,68.85000000000001,80.0,79.2,76.80000000000003,71.2,72.0
3815,2016-09-27,yelp,68.0,39,2016,68.0,71.2,72.0,79.38000000000002,77.76,72.09,71.28,76.14,70.47,68.85000000000001,80.0,79.2,76.80000000000003,71.2
3821,2016-09-28,yelp,72.8,39,2016,72.8,68.0,71.2,72.0,79.38000000000002,77.76,72.09,71.28,76.14,70.47,68.85000000000001,80.0,79.2,76.80000000000003
3827,2016-09-29,yelp,72.0,39,2016,72.0,72.8,68.0,71.2,72.0,79.38000000000002,77.76,72.09,71.28,76.14,70.47,68.85000000000001,80.0,79.2
3833,2016-09-30,yelp,76.80000000000003,39,2016,76.80000000000003,72.0,72.8,68.0,71.2,72.0,79.38000000000002,77.76,72.09,71.28,76.14,70.47,68.85000000000001,80.0
3839,2016-10-01,yelp,77.60000000000002,39,2016,77.60000000000002,76.80000000000003,72.0,72.8,68.0,71.2,72.0,79.38000000000002,77.76,72.09,71.28,76.14,70.47,68.85000000000001
3845,2016-10-02,yelp,62.37000000000001,39,2016,62.37000000000001,77.60000000000002,76.80000000000003,72.0,72.8,68.0,71.2,72.0,79.38000000000002,77.76,72.09,71.28,76.14,70.47
3851,2016-10-03,yelp,64.68,40,2016,64.68,62.37000000000001,77.60000000000002,76.80000000000003,72.0,72.8,68.0,71.2,72.0,79.38000000000002,77.76,72.09,71.28,76.14
3857,2016-10-04,yelp,63.91,40,2016,63.91,64.68,62.37000000000001,77.60000000000002,76.80000000000003,72.0,72.8,68.0,71.2,72.0,79.38000000000002,77.76,72.09,71.28
3863,2016-10-05,yelp,60.83,40,2016,60.83,63.91,64.68,62.37000000000001,77.60000000000002,76.80000000000003,72.0,72.8,68.0,71.2,72.0,79.38000000000002,77.76,72.09
3869,2016-10-06,yelp,63.14,40,2016,63.14,60.83,63.91,64.68,62.37000000000001,77.60000000000002,76.80000000000003,72.0,72.8,68.0,71.2,72.0,79.38000000000002,77.76
3875,2016-10-07,yelp,70.84,40,2016,70.84,63.14,60.83,63.91,64.68,62.37000000000001,77.60000000000002,76.80000000000003,72.0,72.8,68.0,71.2,72.0,79.38000000000002
3881,2016-10-08,yelp,75.46000000000002,40,2016,75.46000000000002,70.84,63.14,60.83,63.91,64.68,62.37000000000001,77.60000000000002,76.80000000000003,72.0,72.8,68.0,71.2,72.0
3887,2016-10-09,yelp,69.60000000000001,40,2016,69.60000000000001,75.46000000000002,70.84,63.14,60.83,63.91,64.68,62.37000000000001,77.60000000000002,76.80000000000003,72.0,72.8,68.0,71.2
3893,2016-10-10,yelp,66.4,41,2016,66.4,69.60000000000001,75.46000000000002,70.84,63.14,60.83,63.91,64.68,62.37000000000001,77.60000000000002,76.80000000000003,72.0,72.8,68.0
3899,2016-10-11,yelp,67.2,41,2016,67.2,66.4,69.60000000000001,75.46000000000002,70.84,63.14,60.83,63.91,64.68,62.37000000000001,77.60000000000002,76.80000000000003,72.0,72.8
3905,2016-10-12,yelp,68.0,41,2016,68.0,67.2,66.4,69.60000000000001,75.46000000000002,70.84,63.14,60.83,63.91,64.68,62.37000000000001,77.60000000000002,76.80000000000003,72.0
3911,2016-10-13,yelp,72.0,41,2016,72.0,68.0,67.2,66.4,69.60000000000001,75.46000000000002,70.84,63.14,60.83,63.91,64.68,62.37000000000001,77.60000000000002,76.80000000000003
3917,2016-10-14,yelp,79.2,41,2016,79.2,72.0,68.0,67.2,66.4,69.60000000000001,75.46000000000002,70.84,63.14,60.83,63.91,64.68,62.37000000000001,77.60000000000002
3923,2016-10-15,yelp,77.60000000000002,41,2016,77.60000000000002,79.2,72.0,68.0,67.2,66.4,69.60000000000001,75.46000000000002,70.84,63.14,60.83,63.91,64.68,62.37000000000001
3929,2016-10-16,yelp,72.97999999999998,41,2016,72.97999999999998,77.60000000000002,79.2,72.0,68.0,67.2,66.4,69.60000000000001,75.46000000000002,70.84,63.14,60.83,63.91,64.68
3935,2016-10-17,yelp,69.7,42,2016,69.7,72.97999999999998,77.60000000000002,79.2,72.0,68.0,67.2,66.4,69.60000000000001,75.46000000000002,70.84,63.14,60.83,63.91
3941,2016-10-18,yelp,70.52,42,2016,70.52,69.7,72.97999999999998,77.60000000000002,79.2,72.0,68.0,67.2,66.4,69.60000000000001,75.46000000000002,70.84,63.14,60.83
3947,2016-10-19,yelp,72.16,42,2016,72.16,70.52,69.7,72.97999999999998,77.60000000000002,79.2,72.0,68.0,67.2,66.4,69.60000000000001,75.46000000000002,70.84,63.14
3953,2016-10-20,yelp,72.16,42,2016,72.16,72.16,70.52,69.7,72.97999999999998,77.60000000000002,79.2,72.0,68.0,67.2,66.4,69.60000000000001,75.46000000000002,70.84
3959,2016-10-21,yelp,74.61999999999998,42,2016,74.61999999999998,72.16,72.16,70.52,69.7,72.97999999999998,77.60000000000002,79.2,72.0,68.0,67.2,66.4,69.60000000000001,75.46000000000002
3965,2016-10-22,yelp,82.0,42,2016,82.0,74.61999999999998,72.16,72.16,70.52,69.7,72.97999999999998,77.60000000000002,79.2,72.0,68.0,67.2,66.4,69.60000000000001
3971,2016-10-23,yelp,67.94,42,2016,67.94,82.0,74.61999999999998,72.16,72.16,70.52,69.7,72.97999999999998,77.60000000000002,79.2,72.0,68.0,67.2,66.4
3977,2016-10-24,yelp,66.36,43,2016,66.36,67.94,82.0,74.61999999999998,72.16,72.16,70.52,69.7,72.97999999999998,77.60000000000002,79.2,72.0,68.0,67.2
3983,2016-10-25,yelp,68.73,43,2016,68.73,66.36,67.94,82.0,74.61999999999998,72.16,72.16,70.52,69.7,72.97999999999998,77.60000000000002,79.2,72.0,68.0
3989,2016-10-26,yelp,67.15,43,2016,67.15,68.73,66.36,67.94,82.0,74.61999999999998,72.16,72.16,70.52,69.7,72.97999999999998,77.60000000000002,79.2,72.0
3995,2016-10-27,yelp,67.94,43,2016,67.94,67.15,68.73,66.36,67.94,82.0,74.61999999999998,72.16,72.16,70.52,69.7,72.97999999999998,77.60000000000002,79.2
4001,2016-10-28,yelp,71.89,43,2016,71.89,67.94,67.15,68.73,66.36,67.94,82.0,74.61999999999998,72.16,72.16,70.52,69.7,72.97999999999998,77.60000000000002
4007,2016-10-29,yelp,73.47,43,2016,73.47,71.89,67.94,67.15,68.73,66.36,67.94,82.0,74.61999999999998,72.16,72.16,70.52,69.7,72.97999999999998
4013,2016-10-30,yelp,62.37000000000001,43,2016,62.37000000000001,73.47,71.89,67.94,67.15,68.73,66.36,67.94,82.0,74.61999999999998,72.16,72.16,70.52,69.7
4019,2016-10-31,yelp,56.98,44,2016,56.98,62.37000000000001,73.47,71.89,67.94,67.15,68.73,66.36,67.94,82.0,74.61999999999998,72.16,72.16,70.52
4025,2016-11-01,yelp,61.6,44,2016,61.6,56.98,62.37000000000001,73.47,71.89,67.94,67.15,68.73,66.36,67.94,82.0,74.61999999999998,72.16,72.16
4031,2016-11-02,yelp,64.68,44,2016,64.68,61.6,56.98,62.37000000000001,73.47,71.89,67.94,67.15,68.73,66.36,67.94,82.0,74.61999999999998,72.16
4037,2016-11-03,yelp,60.06,44,2016,60.06,64.68,61.6,56.98,62.37000000000001,73.47,71.89,67.94,67.15,68.73,66.36,67.94,82.0,74.61999999999998
4043,2016-11-04,yelp,68.53,44,2016,68.53,60.06,64.68,61.6,56.98,62.37000000000001,73.47,71.89,67.94,67.15,68.73,66.36,67.94,82.0
4049,2016-11-05,yelp,77.0,44,2016,77.0,68.53,60.06,64.68,61.6,56.98,62.37000000000001,73.47,71.89,67.94,67.15,68.73,66.36,67.94
4055,2016-11-06,yelp,56.8,44,2016,56.8,77.0,68.53,60.06,64.68,61.6,56.98,62.37000000000001,73.47,71.89,67.94,67.15,68.73,66.36
4061,2016-11-07,yelp,54.67,45,2016,54.67,56.8,77.0,68.53,60.06,64.68,61.6,56.98,62.37000000000001,73.47,71.89,67.94,67.15,68.73
4067,2016-11-08,yelp,51.12,45,2016,51.12,54.67,56.8,77.0,68.53,60.06,64.68,61.6,56.98,62.37000000000001,73.47,71.89,67.94,67.15
4073,2016-11-09,yelp,34.79,45,2016,34.79,51.12,54.67,56.8,77.0,68.53,60.06,64.68,61.6,56.98,62.37000000000001,73.47,71.89,67.94
4079,2016-11-10,yelp,54.67,45,2016,54.67,34.79,51.12,54.67,56.8,77.0,68.53,60.06,64.68,61.6,56.98,62.37000000000001,73.47,71.89
4085,2016-11-11,yelp,63.9,45,2016,63.9,54.67,34.79,51.12,54.67,56.8,77.0,68.53,60.06,64.68,61.6,56.98,62.37000000000001,73.47
4091,2016-11-12,yelp,63.9,45,2016,63.9,63.9,54.67,34.79,51.12,54.67,56.8,77.0,68.53,60.06,64.68,61.6,56.98,62.37000000000001
4097,2016-11-13,yelp,61.62000000000001,45,2016,61.62000000000001,63.9,63.9,54.67,34.79,51.12,54.67,56.8,77.0,68.53,60.06,64.68,61.6,56.98
4103,2016-11-14,yelp,56.94000000000001,46,2016,56.94000000000001,61.62000000000001,63.9,63.9,54.67,34.79,51.12,54.67,56.8,77.0,68.53,60.06,64.68,61.6
4109,2016-11-15,yelp,62.40000000000001,46,2016,62.40000000000001,56.94000000000001,61.62000000000001,63.9,63.9,54.67,34.79,51.12,54.67,56.8,77.0,68.53,60.06,64.68
4115,2016-11-16,yelp,61.62000000000001,46,2016,61.62000000000001,62.40000000000001,56.94000000000001,61.62000000000001,63.9,63.9,54.67,34.79,51.12,54.67,56.8,77.0,68.53,60.06
4121,2016-11-17,yelp,62.40000000000001,46,2016,62.40000000000001,61.62000000000001,62.40000000000001,56.94000000000001,61.62000000000001,63.9,63.9,54.67,34.79,51.12,54.67,56.8,77.0,68.53
4127,2016-11-18,yelp,66.3,46,2016,66.3,62.40000000000001,61.62000000000001,62.40000000000001,56.94000000000001,61.62000000000001,63.9,63.9,54.67,34.79,51.12,54.67,56.8,77.0
4133,2016-11-19,yelp,67.86,46,2016,67.86,66.3,62.40000000000001,61.62000000000001,62.40000000000001,56.94000000000001,61.62000000000001,63.9,63.9,54.67,34.79,51.12,54.67,56.8
4139,2016-11-20,yelp,52.26000000000001,46,2016,52.26000000000001,67.86,66.3,62.40000000000001,61.62000000000001,62.40000000000001,56.94000000000001,61.62000000000001,63.9,63.9,54.67,34.79,51.12,54.67
4145,2016-11-21,yelp,48.91,47,2016,48.91,52.26000000000001,67.86,66.3,62.40000000000001,61.62000000000001,62.40000000000001,56.94000000000001,61.62000000000001,63.9,63.9,54.67,34.79,51.12
4151,2016-11-22,yelp,52.26000000000001,47,2016,52.26000000000001,48.91,52.26000000000001,67.86,66.3,62.40000000000001,61.62000000000001,62.40000000000001,56.94000000000001,61.62000000000001,63.9,63.9,54.67,34.79
4157,2016-11-23,yelp,50.92,47,2016,50.92,52.26000000000001,48.91,52.26000000000001,67.86,66.3,62.40000000000001,61.62000000000001,62.40000000000001,56.94000000000001,61.62000000000001,63.9,63.9,54.67
4163,2016-11-24,yelp,33.5,47,2016,33.5,50.92,52.26000000000001,48.91,52.26000000000001,67.86,66.3,62.40000000000001,61.62000000000001,62.40000000000001,56.94000000000001,61.62000000000001,63.9,63.9
4169,2016-11-25,yelp,39.53,47,2016,39.53,33.5,50.92,52.26000000000001,48.91,52.26000000000001,67.86,66.3,62.40000000000001,61.62000000000001,62.40000000000001,56.94000000000001,61.62000000000001,63.9
4175,2016-11-26,yelp,49.58000000000001,47,2016,49.58000000000001,39.53,33.5,50.92,52.26000000000001,48.91,52.26000000000001,67.86,66.3,62.40000000000001,61.62000000000001,62.40000000000001,56.94000000000001,61.62000000000001
4181,2016-11-27,yelp,49.7,47,2016,49.7,49.58000000000001,39.53,33.5,50.92,52.26000000000001,48.91,52.26000000000001,67.86,66.3,62.40000000000001,61.62000000000001,62.40000000000001,56.94000000000001
4187,2016-11-28,yelp,43.4,48,2016,43.4,49.7,49.58000000000001,39.53,33.5,50.92,52.26000000000001,48.91,52.26000000000001,67.86,66.3,62.40000000000001,61.62000000000001,62.40000000000001
4193,2016-11-29,yelp,49.0,48,2016,49.0,43.4,49.7,49.58000000000001,39.53,33.5,50.92,52.26000000000001,48.91,52.26000000000001,67.86,66.3,62.40000000000001,61.62000000000001
4199,2016-11-30,yelp,52.5,48,2016,52.5,49.0,43.4,49.7,49.58000000000001,39.53,33.5,50.92,52.26000000000001,48.91,52.26000000000001,67.86,66.3,62.40000000000001
4205,2016-12-01,yelp,57.4,48,2016,57.4,52.5,49.0,43.4,49.7,49.58000000000001,39.53,33.5,50.92,52.26000000000001,48.91,52.26000000000001,67.86,66.3
4211,2016-12-02,yelp,61.6,48,2016,61.6,57.4,52.5,49.0,43.4,49.7,49.58000000000001,39.53,33.5,50.92,52.26000000000001,48.91,52.26000000000001,67.86
4217,2016-12-03,yelp,60.9,48,2016,60.9,61.6,57.4,52.5,49.0,43.4,49.7,49.58000000000001,39.53,33.5,50.92,52.26000000000001,48.91,52.26000000000001
4223,2016-12-04,yelp,53.96,48,2016,53.96,60.9,61.6,57.4,52.5,49.0,43.4,49.7,49.58000000000001,39.53,33.5,50.92,52.26000000000001,48.91
4229,2016-12-05,yelp,53.96,49,2016,53.96,53.96,60.9,61.6,57.4,52.5,49.0,43.4,49.7,49.58000000000001,39.53,33.5,50.92,52.26000000000001
